roll_number,department,credit,course_name,course_type,grade
329535,EC,3,CSE957,flexible_elective,AA
488661,EE,8,EP601,alc,AB
773982,EE,3,CH633,department_elective,AB
329535,EC,6,IE913,alc,CC
270007,IE,3,MA464,hasmed_elective,BB
608952,EP,6,EP761,core,BC
626000,EC,3,EP272,flexible_elective,AA
143856,CE,8,EP785,minor,BB
143142,CSE,3,MM850,flexible_elective,AP
500658,CE,3,CE807,honours,BC
721490,EP,3,ME556,department_elective,AB
461584,EE,4,CE891,department_elective,AA
327122,MM,8,CSE252,department_elective,AA
998293,ME,3,CE817,alc,AA
581858,MA,4,MM390,department_elective,CC
500658,CE,4,IE987,flexible_elective,CC
608952,EP,8,MA402,flexible_elective,AA
721490,EP,3,EP517,core,BB
488661,EE,8,EP632,alc,AB
381227,CE,8,CE866,department_elective,CC
500658,CE,8,CH848,alc,BB
571782,ME,6,CSE472,flexible_elective,BB
138296,MM,3,MM867,core,BC
381526,CE,6,CE129,flexible_elective,AA
461971,CE,6,CE868,core,BC
265922,EP,3,EC539,alc,AB
208100,EE,6,CE600,hasmed_elective,AA
207443,ME,4,MA342,flexible_elective,AB
928288,CSE,8,CSE588,honours,CC
879634,EP,3,EP361,honours,AB
971123,MA,8,MM204,flexible_elective,AP
870642,MM,3,MM734,alc,BC
836881,MM,3,EE898,flexible_elective,CC
458200,EC,4,CE326,alc,BB
485484,MM,8,CSE368,hasmed_elective,BC
703403,EC,8,EC479,honours,CC
283796,ME,8,ME280,core,BB
626000,EC,8,MA284,department_elective,BB
344265,CSE,4,CE882,minor,AA
534763,MA,3,MA626,honours,AA
750259,MM,8,MM600,core,CC
986057,ME,3,CSE351,flexible_elective,BB
329535,EC,3,EC822,flexible_elective,AA
888886,CE,6,EE424,minor,BB
458200,EC,6,EC573,core,AB
879634,EP,4,ME481,hasmed_elective,AA
773982,EE,4,CH556,flexible_elective,AB
327122,MM,8,MM663,core,AA
787967,EC,6,EC795,hasmed_elective,AA
608522,EC,6,CH884,hasmed_elective,AA
703403,EC,8,ME970,flexible_elective,CC
534763,MA,4,CSE516,hasmed_elective,BB
816041,MA,8,IE206,minor,BB
572815,CSE,4,EP646,flexible_elective,AA
461971,CE,8,IE636,hasmed_elective,AP
628849,MA,6,MA398,core,AA
773982,EE,8,EE470,honours,BB
907454,CSE,6,MA275,minor,BB
478606,CE,6,IE521,department_elective,CC
159438,EE,8,EE206,honours,AA
358405,MA,3,CE577,flexible_elective,AP
582912,CH,8,CH826,core,CC
358405,MA,4,IE161,alc,AA
841365,MA,8,IE894,hasmed_elective,AA
834515,MA,4,MA645,core,BB
845623,EE,4,CE452,hasmed_elective,BC
907454,CSE,6,CSE108,honours,CC
775967,EC,3,EP797,department_elective,AP
581065,EP,6,CE891,alc,BB
521087,CSE,3,MM208,alc,CC
517837,CH,4,EP192,minor,CC
571782,ME,6,ME918,core,BB
955757,MM,3,CSE519,hasmed_elective,BB
150503,CH,6,MA498,flexible_elective,AB
582912,CH,6,EC903,flexible_elective,AA
588946,MA,3,CH689,department_elective,AA
571782,ME,8,EE592,alc,BB
597353,CSE,4,CSE945,hasmed_elective,BB
907454,CSE,4,ME655,alc,BB
465496,MA,3,CE599,minor,BC
716985,MM,4,ME496,minor,AA
608522,EC,6,EC337,core,BB
458200,EC,3,EC607,core,CC
870642,MM,8,ME750,department_elective,BC
836881,MM,4,EE938,minor,BC
680096,CH,6,EC737,hasmed_elective,AB
310604,EE,8,EE271,honours,AP
478606,CE,3,CE240,honours,CC
381227,CE,8,MA572,hasmed_elective,BC
680096,CH,8,CE575,minor,AB
138296,MM,6,CSE148,department_elective,BC
207443,ME,3,EP371,flexible_elective,BB
608522,EC,4,EC228,honours,CC
733782,CH,3,EP887,alc,AA
589528,EE,3,EE716,honours,BB
159438,EE,4,IE244,flexible_elective,BC
881983,MA,6,CSE168,department_elective,BC
955757,MM,4,EE435,flexible_elective,BB
993835,CE,3,CE211,core,AP
626000,EC,3,CSE346,department_elective,AB
628849,MA,3,EC353,hasmed_elective,AP
613401,CE,3,MA966,department_elective,BC
834515,MA,6,IE370,hasmed_elective,AA
750259,MM,8,MM229,hasmed_elective,AP
381526,CE,6,IE696,flexible_elective,AA
907454,CSE,8,EE853,alc,AA
608522,EC,4,EC452,core,BB
381526,CE,4,CSE790,hasmed_elective,AB
907454,CSE,6,EP105,department_elective,CC
841365,MA,6,CH371,minor,CC
180828,CSE,3,CH597,department_elective,BB
270007,IE,8,IE946,alc,BC
458200,EC,8,EC675,core,CC
816041,MA,6,ME266,hasmed_elective,BB
597353,CSE,6,EP713,department_elective,BB
836431,EE,8,CSE983,minor,CC
871746,IE,8,CSE984,alc,BB
871746,IE,4,EP451,department_elective,CC
391848,ME,8,CH199,department_elective,AA
810863,CE,4,CE503,core,CC
787967,EC,3,CSE495,flexible_elective,BC
143142,CSE,4,EC955,hasmed_elective,AA
145372,EP,8,EP995,hasmed_elective,BC
781075,CE,6,EE124,hasmed_elective,AP
358405,MA,8,CH543,minor,AP
180828,CSE,6,IE182,flexible_elective,AB
143142,CSE,3,EP904,minor,AA
971123,MA,8,ME642,flexible_elective,BC
970791,MA,3,MA745,hasmed_elective,BC
461971,CE,6,CE417,honours,AB
782129,MA,3,CSE231,flexible_elective,AA
680096,CH,4,CH989,honours,BC
810863,CE,8,CE988,core,BC
270007,IE,8,CSE820,flexible_elective,CC
283796,ME,8,ME462,core,BB
692318,CSE,4,IE130,alc,BC
572815,CSE,6,IE150,hasmed_elective,AB
597353,CSE,3,MM130,flexible_elective,AA
750259,MM,8,EP501,flexible_elective,BC
870642,MM,3,CE267,hasmed_elective,AA
582912,CH,3,EE732,minor,BC
180828,CSE,4,EC914,department_elective,AB
203200,CH,4,EC209,hasmed_elective,BC
970791,MA,6,CSE956,flexible_elective,CC
270007,IE,4,IE734,honours,CC
159438,EE,3,EE980,core,AB
834515,MA,8,CH273,minor,AB
581858,MA,3,MA762,core,BB
597353,CSE,6,CE623,minor,BC
692318,CSE,8,MM208,flexible_elective,AP
329535,EC,3,ME921,flexible_elective,AP
692318,CSE,6,IE552,minor,BB
588946,MA,4,EC318,hasmed_elective,AP
214270,CH,3,MM331,alc,AB
294697,MM,6,EE737,minor,AB
692318,CSE,4,CH753,flexible_elective,AA
628849,MA,8,EE898,department_elective,AB
613401,CE,4,CE458,core,BC
775967,EC,4,CH160,department_elective,AP
283796,ME,6,ME684,honours,AB
836881,MM,4,CH585,minor,AP
928288,CSE,6,MA916,flexible_elective,AP
458200,EC,8,ME616,department_elective,CC
482623,IE,8,IE560,honours,BC
680096,CH,4,ME996,hasmed_elective,CC
143142,CSE,4,EE307,alc,AP
478606,CE,3,IE774,hasmed_elective,BB
485484,MM,8,CE798,department_elective,AP
461584,EE,6,EC632,hasmed_elective,AA
773982,EE,8,CSE791,hasmed_elective,BC
144528,ME,6,EC187,department_elective,BC
836881,MM,6,MM810,core,CC
773982,EE,6,IE429,hasmed_elective,CC
907454,CSE,4,EP618,department_elective,AB
283796,ME,4,EE595,alc,AP
138296,MM,4,IE664,minor,BC
597353,CSE,8,MM728,minor,AB
597353,CSE,4,IE124,minor,BB
613401,CE,8,EC445,minor,AB
145372,EP,6,CH139,alc,BC
124663,EE,8,EC374,flexible_elective,BC
955757,MM,6,EC128,hasmed_elective,AP
680096,CH,3,CH691,honours,AB
270007,IE,3,IE868,honours,BB
870642,MM,6,MM156,honours,AB
847809,IE,8,EE451,alc,AP
681499,CH,8,CH558,honours,AB
775967,EC,4,CSE458,alc,BC
379479,MA,6,MA368,core,BB
993835,CE,6,CE715,alc,AB
358405,MA,3,CE953,flexible_elective,AP
907454,CSE,3,IE944,department_elective,AP
608522,EC,4,IE422,minor,BB
986057,ME,3,MA227,hasmed_elective,AP
871746,IE,6,MM553,flexible_elective,AA
391848,ME,8,ME816,core,CC
143142,CSE,8,EC900,flexible_elective,AP
482623,IE,8,CH714,minor,BC
138296,MM,3,MA667,flexible_elective,AA
973158,EE,3,EE640,core,CC
180828,CSE,8,EC414,department_elective,AP
461971,CE,4,EP253,hasmed_elective,AB
851029,CSE,4,EC260,flexible_elective,CC
485484,MM,6,MM374,core,BB
998293,ME,6,IE483,flexible_elective,CC
344265,CSE,3,CSE438,core,CC
465496,MA,3,MA220,core,AP
344265,CSE,6,CSE279,honours,AP
955757,MM,4,MA453,minor,BB
681499,CH,6,IE994,alc,BB
721490,EP,6,CE434,minor,CC
294697,MM,3,MM405,core,AB
589528,EE,3,CE346,minor,AP
888886,CE,8,CE794,honours,AB
571782,ME,3,IE482,department_elective,AP
718510,EP,6,EP631,honours,BC
214270,CH,3,CSE776,alc,AA
781075,CE,3,CSE466,alc,AP
150503,CH,8,CH322,core,AB
381227,CE,3,MA843,department_elective,CC
478606,CE,8,CE130,department_elective,AP
329535,EC,3,ME527,flexible_elective,CC
703403,EC,6,CH391,alc,BC
608952,EP,6,IE501,flexible_elective,BC
208100,EE,8,EE923,core,AA
144528,ME,6,CH266,flexible_elective,AB
581858,MA,8,CE479,hasmed_elective,AB
630568,EP,6,EC263,hasmed_elective,BB
379479,MA,6,EE247,hasmed_elective,CC
144528,ME,8,ME192,honours,BC
180828,CSE,4,CSE647,core,AB
458200,EC,3,CE885,flexible_elective,AB
388969,CSE,4,IE262,department_elective,AB
358405,MA,8,MA859,hasmed_elective,AA
180828,CSE,3,CE824,minor,CC
960395,EE,8,EE810,core,BB
970791,MA,6,CH315,minor,BB
716985,MM,8,MM522,flexible_elective,CC
294697,MM,6,CH603,alc,CC
881983,MA,8,ME929,minor,BB
159438,EE,6,ME864,alc,BC
194063,EP,6,EE200,department_elective,CC
364146,MA,3,EP597,department_elective,BB
773982,EE,8,MA567,department_elective,CC
782129,MA,4,CH696,hasmed_elective,AP
381227,CE,3,MM799,flexible_elective,AP
310604,EE,8,MA366,hasmed_elective,BB
781075,CE,6,CE827,core,AA
391848,ME,4,ME723,core,CC
597353,CSE,3,MA128,flexible_elective,AA
993835,CE,8,EC906,hasmed_elective,BC
907454,CSE,4,ME105,hasmed_elective,AP
482623,IE,3,CE328,alc,BB
362471,EE,8,CE142,hasmed_elective,AA
180828,CSE,6,IE593,hasmed_elective,CC
301135,IE,4,MM810,hasmed_elective,AP
680096,CH,4,EE630,hasmed_elective,BC
836881,MM,6,MM228,alc,AA
388969,CSE,8,EP735,hasmed_elective,AA
630568,EP,4,MA458,department_elective,AP
461971,CE,6,EP171,flexible_elective,AA
955757,MM,6,EE670,alc,AA
692318,CSE,8,ME323,department_elective,AP
993835,CE,8,IE495,minor,CC
993835,CE,6,EP124,department_elective,AB
970791,MA,4,MM678,alc,BC
773982,EE,6,EE862,honours,BC
928288,CSE,3,CE322,department_elective,BC
993835,CE,4,CE944,core,AA
143142,CSE,4,CSE544,core,AP
613401,CE,3,ME127,flexible_elective,AP
461584,EE,8,CH372,hasmed_elective,CC
847809,IE,8,EC172,alc,CC
488661,EE,6,EE437,core,AP
981238,MM,3,EC963,minor,AB
775967,EC,6,ME694,hasmed_elective,AB
534763,MA,8,MA613,core,CC
517837,CH,6,MM980,hasmed_elective,AP
816041,MA,8,MA145,core,CC
721490,EP,6,EP385,flexible_elective,AA
841365,MA,6,MA978,department_elective,BC
750259,MM,8,MM270,hasmed_elective,AB
971123,MA,6,EC950,alc,CC
680096,CH,3,ME219,flexible_elective,AB
597353,CSE,8,MM487,flexible_elective,AB
478606,CE,4,CSE126,department_elective,AP
816041,MA,8,CH650,hasmed_elective,AB
589528,EE,6,EE924,hasmed_elective,CC
283796,ME,8,MA320,department_elective,CC
928288,CSE,8,CSE372,honours,BB
630568,EP,4,EP307,department_elective,BC
482623,IE,6,IE601,honours,BC
143856,CE,6,CE567,core,AB
283796,ME,8,MA376,minor,BC
461971,CE,6,CSE120,flexible_elective,BC
381227,CE,4,CH860,flexible_elective,BC
871746,IE,4,IE401,alc,AP
521087,CSE,8,CH130,alc,BC
888886,CE,8,EP342,flexible_elective,BC
870642,MM,4,CSE554,hasmed_elective,AP
782129,MA,6,MM634,flexible_elective,AB
478606,CE,4,IE381,hasmed_elective,AB
716985,MM,3,CSE407,minor,CC
881983,MA,8,MA514,core,BB
626000,EC,8,EP533,hasmed_elective,AB
362471,EE,4,MM169,alc,CC
461584,EE,3,CH904,minor,BC
971123,MA,8,MA763,alc,AB
847809,IE,8,EP613,minor,AB
521087,CSE,3,CSE112,core,CC
716985,MM,3,CSE977,hasmed_elective,AA
478606,CE,3,EP320,alc,BC
773982,EE,6,CH661,alc,AP
461584,EE,4,CSE341,hasmed_elective,CC
597353,CSE,6,EP698,minor,BB
608952,EP,8,EP665,alc,AP
488661,EE,8,CE634,alc,AP
485484,MM,4,CSE976,hasmed_elective,AB
207443,ME,8,ME482,core,AB
301135,IE,8,CH560,alc,BC
879634,EP,8,ME687,flexible_elective,AP
750259,MM,3,MM254,core,BB
630568,EP,3,EP875,honours,CC
845623,EE,8,MA789,hasmed_elective,BB
871746,IE,8,IE556,honours,AP
993835,CE,6,EC202,department_elective,AA
775967,EC,4,MA910,hasmed_elective,BB
782129,MA,3,MA741,honours,AP
681499,CH,6,CH796,core,BC
733782,CH,8,ME533,alc,BC
214270,CH,8,MA539,flexible_elective,BB
145372,EP,3,EP538,core,BB
199713,EE,6,MM622,hasmed_elective,BC
478606,CE,4,MM374,flexible_elective,CC
143142,CSE,8,MA741,department_elective,AP
478606,CE,6,EE199,alc,BC
681499,CH,4,MM879,hasmed_elective,AB
589528,EE,4,EE616,honours,AB
960395,EE,8,EE246,core,BB
159438,EE,4,EE882,core,CC
971123,MA,4,MA860,honours,CC
845623,EE,6,CH962,hasmed_elective,AP
294697,MM,6,CSE568,flexible_elective,BB
327122,MM,8,ME616,alc,AB
836431,EE,6,EE456,honours,BB
581858,MA,3,MM455,hasmed_elective,BC
482623,IE,6,CH494,hasmed_elective,AA
488661,EE,4,CH768,minor,AP
362471,EE,4,CE614,hasmed_elective,BC
381526,CE,8,CE720,honours,AB
775967,EC,6,ME850,department_elective,AB
588946,MA,6,MM985,hasmed_elective,AP
144528,ME,6,ME318,department_elective,AB
582912,CH,3,CE752,department_elective,BB
362471,EE,4,MA885,department_elective,BB
787967,EC,8,EP708,alc,BC
143142,CSE,6,IE830,flexible_elective,AB
362471,EE,6,MA496,department_elective,AA
282482,MM,3,CE489,department_elective,BB
879634,EP,8,EP702,core,BC
358405,MA,6,ME594,flexible_elective,CC
194063,EP,6,CSE251,flexible_elective,CC
488661,EE,3,MM377,flexible_elective,AA
283796,ME,3,ME788,core,AA
879634,EP,4,CE597,department_elective,BC
851029,CSE,3,CSE445,honours,BB
986057,ME,6,MA387,alc,BC
124663,EE,6,EE504,core,AB
572815,CSE,3,EP141,minor,BB
588946,MA,3,EE934,minor,BB
521087,CSE,4,CSE457,honours,AB
626000,EC,3,CSE324,hasmed_elective,BC
294697,MM,4,IE506,flexible_elective,AP
836881,MM,8,CSE135,department_elective,BC
381526,CE,6,CH497,hasmed_elective,CC
845623,EE,4,EC814,department_elective,AA
888886,CE,4,CSE409,flexible_elective,BB
716985,MM,8,MM127,core,CC
782129,MA,8,MA636,honours,AB
851029,CSE,3,MA925,hasmed_elective,AB
534763,MA,6,MA189,honours,BC
773982,EE,4,IE111,alc,CC
581858,MA,6,ME796,flexible_elective,BC
871746,IE,6,IE560,core,AP
782129,MA,8,MA697,hasmed_elective,BC
955757,MM,6,ME882,minor,BB
270007,IE,3,CH678,minor,AP
150503,CH,8,CH151,core,AB
517837,CH,6,CH816,honours,AB
881983,MA,4,CH698,flexible_elective,AA
379479,MA,4,CSE421,hasmed_elective,AA
907454,CSE,3,IE512,hasmed_elective,CC
270007,IE,4,MM582,alc,BB
841365,MA,3,CSE711,hasmed_elective,BC
781075,CE,3,EE644,flexible_elective,AB
998293,ME,3,MA804,hasmed_elective,BC
329535,EC,3,EC281,core,AP
482623,IE,6,ME447,hasmed_elective,BC
836431,EE,3,EE707,honours,CC
810863,CE,8,CSE234,alc,AA
986057,ME,6,CSE612,department_elective,AP
485484,MM,8,IE258,alc,CC
781075,CE,3,IE862,department_elective,BB
150503,CH,4,EE870,department_elective,BB
995208,ME,3,EE128,hasmed_elective,CC
381227,CE,8,EC920,alc,AB
836881,MM,8,EE175,hasmed_elective,AA
626000,EC,3,CH671,hasmed_elective,AA
283796,ME,3,MM727,hasmed_elective,AP
816041,MA,4,IE512,minor,AP
841365,MA,6,MA263,honours,AP
388969,CSE,6,CSE896,honours,AB
327122,MM,6,MM839,core,BC
750259,MM,3,MM182,core,AA
773982,EE,6,ME817,flexible_elective,CC
630568,EP,6,ME566,hasmed_elective,AB
847809,IE,6,CE661,alc,AB
521087,CSE,4,CSE670,core,CC
692318,CSE,4,CSE958,core,BB
265922,EP,4,EP363,core,AB
973158,EE,4,EC590,department_elective,AB
482623,IE,6,IE474,core,AP
581065,EP,6,CH341,alc,AP
571782,ME,4,EP397,flexible_elective,BB
836881,MM,4,MM746,hasmed_elective,AB
787967,EC,4,EC555,core,AA
581858,MA,8,EP265,hasmed_elective,CC
461971,CE,8,EP661,hasmed_elective,BC
836881,MM,6,MM161,core,BB
571782,ME,6,MM452,hasmed_elective,BB
517837,CH,3,CH493,honours,CC
199713,EE,8,EE144,honours,AA
836431,EE,4,EE290,core,AA
208100,EE,3,EE545,core,BC
517837,CH,4,CSE591,flexible_elective,AP
750259,MM,8,MA161,alc,AB
301135,IE,6,EP454,hasmed_elective,BB
581065,EP,8,EP833,core,AP
517837,CH,4,MM705,alc,AA
588946,MA,8,EE783,alc,AB
265922,EP,3,EE586,hasmed_elective,BC
581065,EP,4,MA215,minor,AA
458200,EC,8,EE539,alc,BC
836431,EE,3,EE786,core,CC
581065,EP,3,CH270,minor,CC
993835,CE,8,CSE243,minor,BB
485484,MM,4,MM505,core,AB
581065,EP,3,MM854,hasmed_elective,CC
981238,MM,6,EC638,flexible_elective,BB
716985,MM,8,CE474,minor,AA
301135,IE,3,EE303,minor,AP
301135,IE,6,MA606,alc,BC
881983,MA,3,CH325,minor,BC
718510,EP,6,MM920,hasmed_elective,AB
358405,MA,3,EC210,flexible_elective,BB
572815,CSE,4,CSE777,honours,CC
773982,EE,6,EE917,core,CC
344265,CSE,3,IE946,hasmed_elective,AA
571782,ME,3,ME342,honours,BB
500658,CE,8,CE997,hasmed_elective,BB
626000,EC,3,CSE513,department_elective,AA
581065,EP,3,CH346,department_elective,AB
461584,EE,8,EE829,honours,BB
478606,CE,3,CE831,honours,BC
517837,CH,4,CH489,honours,AP
750259,MM,6,EC532,flexible_elective,AP
703403,EC,3,EC494,honours,AP
986057,ME,4,ME413,honours,AP
207443,ME,4,EC212,hasmed_elective,BC
960395,EE,6,CSE764,hasmed_elective,BC
362471,EE,4,CSE638,flexible_elective,CC
788020,CE,8,MA852,minor,BC
571782,ME,8,MA999,hasmed_elective,CC
327122,MM,3,EP751,hasmed_elective,AA
750259,MM,6,MM350,core,BB
581065,EP,3,MA451,minor,AB
214270,CH,3,CH977,core,BC
995208,ME,3,ME712,core,AP
970791,MA,3,IE435,flexible_elective,BB
993835,CE,8,IE774,department_elective,CC
733782,CH,3,CSE235,department_elective,AB
993835,CE,8,CE207,honours,AA
180828,CSE,4,CSE430,honours,BB
692318,CSE,6,MA244,hasmed_elective,BC
836431,EE,3,MM486,minor,CC
517837,CH,4,CH142,core,AP
960395,EE,8,CE129,department_elective,AB
500658,CE,8,EP302,hasmed_elective,CC
871746,IE,8,EE653,minor,AP
588946,MA,6,MA169,core,BC
981238,MM,3,EP796,minor,BB
364146,MA,3,CH782,alc,CC
955757,MM,4,IE284,flexible_elective,AA
282482,MM,4,CSE307,hasmed_elective,AP
721490,EP,6,EP189,core,AB
816041,MA,4,EC990,alc,AP
628849,MA,3,IE804,hasmed_elective,AA
465496,MA,6,CSE377,hasmed_elective,BC
301135,IE,6,IE165,honours,AP
995208,ME,6,IE914,alc,CC
750259,MM,3,MM105,honours,BC
485484,MM,6,EC341,alc,CC
841365,MA,3,CE100,department_elective,BC
971123,MA,6,MA550,alc,AP
582912,CH,8,EP928,alc,BB
150503,CH,6,EP370,hasmed_elective,AA
680096,CH,3,MM914,alc,BC
928288,CSE,6,CH896,hasmed_elective,BB
461584,EE,3,CH468,minor,BC
995208,ME,3,CSE459,minor,BC
388969,CSE,4,CSE872,core,AP
630568,EP,4,EP346,core,BB
626000,EC,4,EC426,core,AB
283796,ME,4,EP787,minor,CC
461584,EE,3,MA850,flexible_elective,AA
283796,ME,3,MA914,alc,BB
986057,ME,4,EP705,flexible_elective,AA
847809,IE,8,CE503,minor,BC
608522,EC,8,EC627,alc,AB
773982,EE,8,EE974,honours,AB
608952,EP,4,EE443,alc,BB
608952,EP,6,EE910,minor,CC
294697,MM,6,MM779,core,CC
572815,CSE,4,ME331,hasmed_elective,BB
973158,EE,4,EE787,core,BC
327122,MM,8,CH307,flexible_elective,BB
998293,ME,4,CSE481,department_elective,BC
381526,CE,3,EC226,minor,AA
626000,EC,4,EC907,honours,CC
681499,CH,6,EC287,hasmed_elective,BC
461971,CE,4,CE268,honours,AP
588946,MA,3,MA665,core,BC
124663,EE,4,EE692,honours,BC
143856,CE,4,CE659,honours,AA
718510,EP,6,EP841,hasmed_elective,BB
199713,EE,8,CE432,minor,CC
478606,CE,8,EE886,minor,BC
973158,EE,4,CSE814,hasmed_elective,AA
143142,CSE,6,CSE293,core,AP
870642,MM,8,CSE126,alc,CC
733782,CH,3,CSE910,department_elective,AP
773982,EE,4,CE804,minor,CC
626000,EC,4,MA949,hasmed_elective,BC
391848,ME,6,CE457,department_elective,AP
208100,EE,8,ME184,minor,CC
628849,MA,8,MA535,core,AA
461971,CE,6,CE215,alc,AB
788020,CE,6,CE213,honours,CC
465496,MA,8,MA298,honours,BC
960395,EE,8,EE267,honours,AB
836431,EE,8,EC295,department_elective,CC
571782,ME,3,ME226,core,CC
703403,EC,4,EC167,honours,CC
970791,MA,4,ME589,alc,BB
787967,EC,6,EC769,core,BB
301135,IE,4,EP314,minor,AA
124663,EE,6,IE956,alc,BB
628849,MA,3,CH996,minor,AA
775967,EC,6,MA149,hasmed_elective,AA
138296,MM,6,ME792,hasmed_elective,AA
971123,MA,3,IE227,minor,CC
630568,EP,4,EP218,honours,AB
888886,CE,8,CE739,core,AA
517837,CH,3,EE606,hasmed_elective,CC
589528,EE,4,EE500,honours,BB
381227,CE,6,MM240,hasmed_elective,CC
955757,MM,6,EE472,alc,AA
265922,EP,4,CSE872,flexible_elective,AB
572815,CSE,8,IE416,alc,BC
608522,EC,3,CH750,minor,BC
775967,EC,8,CE750,department_elective,AA
703403,EC,3,EC254,core,CC
955757,MM,4,EP449,alc,AA
310604,EE,8,EE716,core,BC
845623,EE,4,EP303,hasmed_elective,AP
458200,EC,3,EC116,core,BC
692318,CSE,4,CSE414,honours,AP
379479,MA,8,MA595,core,CC
294697,MM,8,ME702,minor,AA
810863,CE,4,CE374,honours,AP
301135,IE,8,EE810,minor,AP
810863,CE,4,CH286,alc,AB
391848,ME,8,EC529,minor,AP
928288,CSE,6,IE253,alc,AP
626000,EC,8,EC316,honours,BB
282482,MM,6,MM333,honours,AB
582912,CH,6,EC852,minor,AA
703403,EC,4,EC692,honours,AA
582912,CH,6,MA857,department_elective,AA
391848,ME,4,EE578,flexible_elective,AP
270007,IE,8,EE375,alc,AA
571782,ME,8,ME318,honours,BC
478606,CE,3,CSE618,flexible_elective,CC
461971,CE,8,EE440,hasmed_elective,BB
138296,MM,4,EC553,minor,CC
788020,CE,6,IE651,alc,BC
364146,MA,6,MA662,core,AA
781075,CE,6,MA632,alc,CC
718510,EP,6,ME763,hasmed_elective,BC
608952,EP,4,CE684,hasmed_elective,AB
847809,IE,3,ME739,hasmed_elective,AB
718510,EP,6,IE248,department_elective,BB
718510,EP,6,EE592,alc,AB
681499,CH,4,EE180,department_elective,BC
381526,CE,6,CSE544,flexible_elective,AP
571782,ME,4,EP389,hasmed_elective,AB
993835,CE,3,CE611,honours,AA
482623,IE,4,IE563,honours,CC
388969,CSE,6,EC759,alc,CC
488661,EE,8,EE836,core,AA
928288,CSE,3,CSE402,core,AP
482623,IE,3,CE184,flexible_elective,BB
150503,CH,3,MM948,minor,AB
871746,IE,6,EC409,department_elective,BB
517837,CH,3,CSE952,department_elective,AB
150503,CH,3,CH706,department_elective,AA
381227,CE,3,CSE341,department_elective,AB
718510,EP,8,MA423,hasmed_elective,AP
207443,ME,4,CH540,alc,AA
461971,CE,8,CE114,core,BC
301135,IE,6,CSE162,flexible_elective,AB
124663,EE,8,CE812,minor,AA
194063,EP,4,EP131,core,CC
482623,IE,8,IE765,core,BB
301135,IE,6,MA558,department_elective,CC
787967,EC,3,EC372,core,BB
482623,IE,8,EE479,hasmed_elective,AP
461584,EE,4,EE186,honours,AB
871746,IE,6,IE575,department_elective,BC
613401,CE,4,MM191,minor,BB
500658,CE,4,MA886,department_elective,BB
970791,MA,6,MA291,honours,BC
718510,EP,3,IE882,hasmed_elective,BC
294697,MM,8,CSE164,department_elective,AB
928288,CSE,6,CSE847,core,AB
294697,MM,6,ME538,hasmed_elective,AB
608952,EP,3,EE218,department_elective,AP
301135,IE,6,IE421,core,BC
750259,MM,6,MM260,honours,AB
145372,EP,4,EE739,minor,BB
379479,MA,4,MA838,core,CC
144528,ME,6,IE396,hasmed_elective,AB
270007,IE,8,CE979,hasmed_elective,AP
294697,MM,6,MM515,honours,BB
733782,CH,4,CH238,honours,AP
955757,MM,6,ME633,department_elective,CC
995208,ME,8,EE866,flexible_elective,BB
465496,MA,3,MA526,core,AB
787967,EC,8,MM494,hasmed_elective,AA
207443,ME,3,MA455,hasmed_elective,BB
834515,MA,6,MA247,honours,AP
955757,MM,4,MA142,minor,AP
626000,EC,4,EP542,alc,AP
388969,CSE,8,CE955,minor,AP
870642,MM,8,EC332,hasmed_elective,BB
879634,EP,8,EP339,honours,AA
960395,EE,6,MA411,hasmed_elective,BB
138296,MM,4,MM672,honours,AP
851029,CSE,8,CH550,hasmed_elective,BB
995208,ME,4,EP452,hasmed_elective,AB
847809,IE,8,MA807,flexible_elective,BB
581858,MA,3,IE429,minor,CC
836431,EE,3,IE831,alc,AB
582912,CH,3,CE641,flexible_elective,AB
327122,MM,3,ME519,flexible_elective,CC
847809,IE,6,EE369,minor,BC
971123,MA,3,MA157,hasmed_elective,CC
362471,EE,4,EE482,honours,CC
888886,CE,6,ME213,department_elective,CC
294697,MM,6,MM901,core,AA
589528,EE,3,MA177,department_elective,AP
888886,CE,8,ME653,department_elective,BC
630568,EP,8,EC499,minor,BC
721490,EP,6,CSE225,hasmed_elective,BB
180828,CSE,8,CSE334,alc,BB
138296,MM,3,CSE555,alc,AP
626000,EC,3,EE480,minor,BB
773982,EE,3,EE515,core,BC
144528,ME,4,ME784,core,CC
879634,EP,3,EP897,core,AA
294697,MM,6,CSE849,hasmed_elective,AB
588946,MA,3,EP245,minor,AA
870642,MM,8,MM591,flexible_elective,BC
888886,CE,4,ME421,alc,AB
750259,MM,6,CH591,minor,AP
458200,EC,3,EC366,alc,CC
207443,ME,4,ME904,honours,AP
144528,ME,3,ME335,honours,BB
841365,MA,4,CE889,hasmed_elective,CC
362471,EE,8,EP525,hasmed_elective,BC
329535,EC,6,EC284,honours,BB
995208,ME,4,EC999,alc,BC
388969,CSE,8,CSE743,core,BB
628849,MA,6,EE597,flexible_elective,AB
283796,ME,3,IE492,hasmed_elective,AA
986057,ME,6,EP744,alc,CC
845623,EE,6,EP914,minor,AP
871746,IE,6,IE786,honours,BC
981238,MM,8,MM926,core,AP
888886,CE,3,EP172,hasmed_elective,BB
388969,CSE,4,CSE378,honours,AA
138296,MM,6,EC654,minor,AA
851029,CSE,3,EP266,hasmed_elective,BB
282482,MM,6,MM627,honours,BB
